id,title,cast,release_year,duration_int,duration_type,mean_rating
ds756,bolt,"john travolta, miley cyrus, susie essman, mark walton, malcolm mcdowell, james lipton",2008,98.0,min,3.553304904051173
ds757,bone bandit,,1948,7.0,min,3.423232323232323
ds758,bonkers,"charlie adler, corey burton, jesse corti, jim cummings, frank welker, gregg berger",1993,1.0,season,3.5566600397614314
ds759,boundin',bud luckey,2004,6.0,min,3.503061224489796
ds760,boy meets world,"ben savage, william daniels, betsy randle, will friedle, rider strong, lee norris",1993,7.0,season,3.578326180257511
ds761,brave,"kelly macdonald, billy connolly, emma thompson, julie walters, robbie coltrane, kevin mckidd",2012,94.0,min,3.5412147505422995
ds762,brave little toaster to the rescue,"deanna oliver, tim stack, jon lovitz, thurl ravenscroft, phil hartman, jay mohr",1999,75.0,min,3.4708249496981893
ds763,breaking2,"lelisa desisa, eliud kipchoge, zersenay tadese",2017,55.0,min,3.594
ds764,brink!,"erik von detten, sam horrigan, christina vidal, robin riker, geoffrey blake, patrick levis",1998,90.0,min,3.6533333333333333
ds765,brother bear,"joaquin phoenix, jeremy suarez, jason raize, rick moranis, dave thomas, d.b. sweeney",2003,90.0,min,3.503125
ds766,brother bear 2,"patrick dempsey, mandy moore, jeremy suarez, rick moranis, dave thomas, andrea martin",2006,78.0,min,3.5431578947368423
ds767,buffalo dreams,"reiley mcclendon, simon baker, graham greene, tessa vonn, max van ville, chris hunter",2005,90.0,min,3.5994094488188977
ds768,bug juice: my adventures at camp,,2017,1.0,season,3.5565656565656565
ds769,burn-e,"angus maclane, tessa swigart",2008,8.0,min,3.5235042735042734
ds770,cadet kelly,"hilary duff, christy romano, shawn ashmore, aimee garcia, linda kash, nigel hamer",2002,100.0,min,3.5434298440979957
ds771,camp nowhere,"christopher lloyd, jonathan jackson, wendy makkena, tom wilson, andrew keegan, marne patterson",1994,96.0,min,3.557446808510638
ds772,camp rock,"demi lovato, joe jonas, meaghan martin, maria canals-barrera, alyson stoner, julie brown",2008,96.0,min,3.5483870967741935
ds773,camp rock 2: the final jam,"demi lovato, joe jonas, nick jonas, kevin jonas, daniel fathers, daniel kash",2010,101.0,min,3.508130081300813
ds774,can of worms,"michael shulman, erika christensen, adam wylie, andrew ducote, lee garlington, brighton hertford",1999,84.0,min,3.5133037694013303
ds775,candleshoe,"david niven, helen hayes, jodie foster, leo mckern, vivian pickles, veronica quilligan",1978,101.0,min,3.546137339055794
ds776,canine caddy,,1941,8.0,min,3.556367432150313
ds777,cars,"owen wilson, paul newman, bonnie hunt, larry the cable guy , cheech marin, tony shalhoub",2006,117.0,min,3.5765765765765765
ds778,cars 2,"owen wilson, larry the cable guy , michael caine, emily mortimer, john turturro, eddie izzard",2011,107.0,min,3.5568181818181817
ds779,cars 3,"owen wilson, cristela alonzo, chris cooper, nathan fillion, larry the cable guy , armie hammer",2017,103.0,min,3.4834710743801653
ds780,cars toon: air mater,"larry the cable guy , keith ferguson, stacey keach, jonathan adams, jan rabson, lori alan",2011,5.0,min,3.511827956989247
ds781,cars toon: heavy metal mater,"larry the cable guy , keith ferguson",2010,5.0,min,3.543737574552684
ds782,cars toon: hiccups,"keith ferguson, larry the cable guy , michael wallis, tony shalhoub, lloyd sherr, bonnie hunt",2013,3.0,min,3.549382716049383
ds783,cars toon: mater private eye,"larry the cable guy , keith ferguson",2010,6.0,min,3.516765285996055
ds784,cars toon: mater the greater,"larry the cable guy , keith ferguson",2008,5.0,min,3.505482456140351
ds785,cars toon: monster truck mater,"larry the cable guy , keith ferguson",2010,6.0,min,3.584008097165992
ds786,cars toon: the radiator springs 500 1/2,"owen wilson, larry the cable guy , steve purcell, jess harnell, john cygan,  danny  mann",2014,6.0,min,3.490546218487395
ds787,casebusters,"pat hingle, noah hathaway, virginya keehne, gary riley, ebbe smith, sharon barr",1986,46.0,min,3.4766536964980546
ds788,cheetah,"keith coogan, lucy deakins, timothy landfield, breon gorman, collin mothupi, ka vundla",1989,84.0,min,3.5840248962655603
ds789,chef donald,,1941,8.0,min,3.475
ds790,chicken little,"zach braff, garry marshall, don knotts, patrick stewart, amy sedaris, steve zahn",2005,84.0,min,3.643157894736842
ds791,chip 'n dale's rescue rangers,"corey burton, peter cullen, jim cummings, tress macneille",1989,1.0,season,3.562634989200864
ds792,chip an' dale,,1947,7.0,min,3.5064102564102564
ds793,cinderella,"ilene woods, eleanor audley, verna felton, rhoda williams, james macdonald, luis van rooten",1950,77.0,min,3.552469135802469
ds794,cinderella ii: dreams come true,"jennifer hale, rob paulsen, corey burton, andre stojka, russi taylor, susanne blakeslee",2002,77.0,min,3.568273092369478
ds795,cinderella iii: a twist in time,"jennifer hale, c.d. barnes, susanne blakeslee, tress macneille, russi taylor, andre stojka",2007,79.0,min,3.5402542372881354
ds796,clock cleaners,,1937,9.0,min,3.5496828752642706
ds797,cloud 9,"luke benward, dove cameron, mike manning, kiersey clemons, amy farrington, patrick fabian",2014,89.0,min,3.555793991416309
ds798,college road trip,"martin lawrence, raven-symoné , donny osmond, brenda song, will sasso, eshaya draper",2008,84.0,min,3.459227467811159
ds799,confessions of a teenage drama queen,"lindsay lohan, adam garcia, glenne headly, alison pill, eli marienthal, megan fox",2004,91.0,min,3.4921875
ds800,coop & cami ask the world (shorts),,2018,1.0,season,3.502197802197802
ds801,corn chips,,1951,7.0,min,3.5262605042016806
ds802,cow belles,"amanda michalka, alyson michalka, sheila mccarthy, michael trevino, christian serratos, ron gabriel",2006,91.0,min,3.5433333333333334
ds803,crash & bernstein,"cole jensen, tim lagasse, landry bender, oana gregory, aaron landon",2012,2.0,season,3.5393145161290325
ds804,dadnapped,"emily osment, david henrie, jason earles, jonathan keltz, moises arias, denzel whitaker",2009,85.0,min,3.4663774403470717
ds805,darby o'gill and the little people,"albert sharpe, janet munro, sean connery, jimmy o'dea, kieron moore, estelle winwood",1959,91.0,min,3.4839055793991416
ds806,darkwing duck,"jim cummings, christine cavanaugh, terry mcgovern, frank welker",1991,2.0,season,3.524774774774775
ds807,davy crockett and the river pirates,"fess parker, buddy ebsen, jeff york, kenneth tobey, clem bevans, irvin ashkenazy",1956,81.0,min,3.5233050847457625
ds808,"davy crockett, king of the wild frontier","fess parker, buddy ebsen, basil ruysdael, hans conried, pat hogan, ken tobey",1955,93.0,min,3.4595141700404857
ds809,day & night,,2010,8.0,min,3.408888888888889
ds810,decorating disney: holiday magic,"whoopi goldberg, sofia carson, jordan fisher",2017,42.0,min,3.598752598752599
ds811,deep blue,pierce brosnan,2005,91.0,min,3.54295154185022
ds812,descendants 2,"dove cameron, cameron boyce, sofia carson, booboo stewart, mitchell hope, brenna d'amico",2017,114.0,min,3.5147637795275593
ds813,diary of a wimpy kid,"zachary gordon, robert capron, rachel harris, steve zahn, connor fielding, owen fielding",2010,93.0,min,3.518201284796574
ds814,dinosaur,"d.b. sweeney, alfre woodard, ossie davis, max casella, hayden panettiere, samuel wright",2000,84.0,min,3.476545842217484
ds815,disney adventures in babysitting,"sabrina carpenter, sofia carson, nikki hahn, mallory mahoney, max gecowets, jet jurgensmeyer",2016,95.0,min,3.651086956521739
ds816,disney avalon high,"britt robertson, gregg sulkin, joey pollari, devon graye, molly quinn, don lake",2010,91.0,min,3.4682713347921226
ds817,disney bad hair day,"laura marano, leigh-allyn baker, christian campbell, alain goulem, christian paul, kiana madeira",2015,93.0,min,3.5243664717348926
ds818,disney bizaardvark,"madison hu, olivia rodrigo, jake paul, devore ledridge, ethan wacker",2015,3.0,season,3.5296127562642368
ds819,disney den brother,"hutch dano, g. hannelius, maurice godin, david lambert, kelsy chow, debra mooney",2010,90.0,min,3.481670061099796
ds820,disney descendants,"dove cameron, cameron boyce, booboo stewart, sofia carson, mitchell hope, melanie paxson",2015,114.0,min,3.567180616740088
ds821,disney descendants wicked world (shorts),,2015,2.0,season,3.527292576419214
ds822,disney ducktales (shorts),,2016,1.0,season,3.5
ds823,disney evermoor,"naomi sequeira, jordan loughran, belinda stewart-wilson, dan fredenburgh, george sear, georgie farmer",2017,1.0,season,3.4729206963249517
ds824,disney family sundays,,2019,1.0,season,3.604872881355932
ds825,disney fast layne,"sophie pollono, sofia rosinsky, brandon rossel, winslow fegley",2018,1.0,season,3.5833333333333335
ds826,disney girl vs. monster,"olivia holt, kerris dorsey, brendan meyer, katherine mcnamara, adam chambers, tracy dawson",2012,90.0,min,3.5721649484536084
ds827,disney gravity falls,"kristen schaal, jason morgan, alex hirsch",2011,2.0,season,3.5373303167420813
ds828,disney gravity falls (shorts),,2012,1.0,season,3.636853448275862
ds829,disney jake and the never land pirates,"madison pettis, colin ford, jonathan heit, david arquette, corey burton",2010,4.0,season,3.5
ds830,disney jonas,"kevin jonas, joe jonas, nick jonas, chelsea staub, nicole anderson, john ducey",2008,2.0,season,3.4640522875816995
ds831,disney junior music nursery rhymes,,2017,2.0,season,3.5061475409836067
ds832,disney k.c. undercover,"zendaya , veronica dunne, kamil mcfadden, tammy townsend, kadeem hardison",2014,3.0,season,3.575413223140496
ds833,disney lab rats: elite force,"william brent, bradley perry, jake short, paris berelc, kelli berglund",2015,1.0,season,3.4607072691552063
ds834,disney legend of the three caballeros,"tony anselmo, jaime camil, eric bauza, grey griffin, wayne knight, kevin richardson",2017,1.0,season,3.5706967213114753
ds835,disney mickey mouse clubhouse,"wayne allwine, jim cummings, russi taylor, tony anselmo, bill farmer, tress macneille",2005,5.0,season,3.5603112840466924
ds836,disney milo murphy's law,"al yankovic, sabrina carpenter, mekai curtis",2016,2.0,season,3.5585215605749485
ds837,disney minnie's bow-toons (shorts),,2011,3.0,season,3.5918141592920354
ds838,disney stuck in the middle,"jenna ortega, ronni hawk, isaak presley, ariana greenblatt, kayla maisonet, nicolas bechtel",2015,3.0,season,3.5962301587301586
ds839,disney take two with phineas and ferb (shorts),,2010,1.0,season,3.550935550935551
ds840,disney tangled: the series - short cuts,,2016,1.0,season,3.513452914798206
ds841,disney under the sea: a descendants short story,,2018,10.0,min,3.5233853006681515
ds842,disney's adventures of the gummi bears,"bill scott, christian jacobs, brett johnson, david faustino, paul winchell, jason marsden",1985,6.0,season,3.5822784810126582
ds843,disney's doug,"connie shulman, doug preis, alice playten, chris phillips, fred newman, thomas mchugh",1996,3.0,season,3.4492273730684326
ds844,disney's fairy tale weddings,"ben higgins, lauren bushnell",2017,64.0,min,3.6289640591966172
ds845,disney's fairy tale weddings: holiday magic,"stephen boss, allison holker",2017,42.0,min,3.452330508474576
ds846,disney's hercules: the animated series,"tate donovan, sandra bernhard, robert costanzo, matt frewer, bobcat goldthwait, french stewart",1998,1.0,season,3.520879120879121
ds847,disney's kim possible,"christy romano, will friedle, nancy cartwright, tahj mowry",2001,4.0,season,3.455010224948875
ds848,disney's little einsteins,"erica huang, aiden pompey, jesse schwartz, natalia wojcik",2005,2.0,season,3.5625
ds849,disney's mighty ducks,"james belushi, brad garrett, jeff bennett, jennifer hale, clancy brown, tony jay",1996,1.0,season,3.5665280665280665
ds850,disney's recess,"rickey collins, jason davis, ashley johnson, ross malinger, courtland mead, pamela segall",1997,3.0,season,3.5422535211267605
ds851,disney's the emperor's new school,"shane baumel, jessica dicicco, wendie malick, fred tatasciore, jeff bennett, jessie flower",2005,2.0,season,3.5980603448275863
ds852,disney's the kid,"bruce willis, spencer breslin, emily mortimer, lily tomlin, chi mcbride, jean smart",2000,105.0,min,3.611111111111111
ds853,disney's the little mermaid (series),"jodi benson, samuel wright, ken mars, edan gross",1992,3.0,season,3.5677777777777777
ds854,disneyland around the seasons (walt disney's wonderful world of color: 1961-69),walt disney,1966,51.0,min,3.5444015444015444
ds855,disneynature african cats,samuel jackson,2011,90.0,min,3.5473118279569893
ds856,disneynature bears,john reilly,2014,78.0,min,3.5613636363636365
ds857,disneynature born in china,john krasinski,2017,81.0,min,3.5533880903490758
ds858,disneynature chimpanzee,tim allen,2012,79.0,min,3.60287610619469
ds859,disneynature crimson wing,mariella frostrup,2008,78.0,min,3.517892644135189
ds860,disneynature monkey kingdom,tina fey,2015,82.0,min,3.5690021231422504
ds861,disneynature wings of life,meryl streep,2011,81.0,min,3.5847826086956522
ds862,dog whisperer with cesar millan,cesar millan,2004,6.0,season,3.4617903930131004
ds863,don't look under the bed,"erin chambers, eric hodges ii, eric hodges, robin riker, steve valentine, jake sakson",1999,93.0,min,3.482105263157895
ds864,donald's golf game,,1938,8.0,min,3.481404958677686
ds865,donald's tire trouble,,1943,8.0,min,3.594059405940594
ds866,double teamed,"poppi monroe, annie mcelwain, teal redmann, nick searcy, tanya goott, joey miyashima",2002,93.0,min,3.5493273542600896
ds867,doug's 1st movie,"thomas mchugh, fred newman, chris phillips, constance shulman, frank welker, doug preis",1999,80.0,min,3.6336206896551726
ds868,"dr. t, lone star vet",dr. lauren thielen,2019,1.0,season,3.570576540755467
ds869,ducktales the movie: treasure of the lost lamp,"alan young, terence mcgovern, russi taylor, richard libertini, christopher lloyd, june foray",1990,75.0,min,3.570675105485232
ds870,dug's special mission,"bob peterson, delroy lindo, jerome ranft",2009,6.0,min,3.5589390962671907
ds871,dumbo,"colin farrell, michael keaton, danny devito, eva green, alan arkin, nico parker",2019,117.0,min,3.5262605042016806
ds872,early to bed,,1941,9.0,min,3.5230125523012554
ds873,earth live,"jane lynch, phil keoghan, chris packham",2017,94.0,min,3.563
ds874,easter island unsolved,peter demeo,2018,45.0,min,3.4637826961770624
ds875,eddie's million dollar cook-off,"taylor ball, orlando brown, reiley mcclendon, mark taylor, rose mciver, kylie leydon",2003,86.0,min,3.4314606741573033
ds876,eight below,"paul walker, bruce greenwood, moon bloodgood, wendy crewson, gerard plunkett, august schellenberg",2006,122.0,min,3.4760348583877994
ds877,elena of avalor (shorts),"aimee carrero, jenna ortega, maximus riegel, gia lopez, desmond gerber, mick wingert",2017,2.0,season,3.4918032786885247
ds878,emil and the detectives,"walter slezak, roger mobley, heinz schubert, peter ehrlich, cindy cassell, elsa wagner",1964,98.0,min,3.61482254697286
ds879,empire of dreams: the story of the star wars trilogy,"robert clotworthy, walter cronkite, anthony daniels, warwick davis, carrie fisher, harrison ford",2004,151.0,min,3.5454545454545454
ds880,encore!,"kristen bell, roger love, susan egan, ali stroker, stephen schwartz",2019,1.0,season,3.450980392156863
ds881,escape to witch mountain,"eddie albert, ray milland, donald pleasence, kim richards, ike eisenmann, walter barnes",1975,98.0,min,3.59
ds882,even stevens,"shia labeouf, christy romano, nick spano, tom virtue, donna pescow",2000,3.0,season,3.6077097505668934
ds883,expedition mars: spirit & opportunity,bray poor,2019,88.0,min,3.5672645739910314
ds884,fantasia,"deems taylor, walt disney, leopold stokowski",1940,126.0,min,3.5169660678642716
ds885,fantasia 2000,"steve martin, itzhak perlman, quincy jones, bette midler, james jones, penn teller",2000,76.0,min,3.5326295585412666
ds886,fantastic four (series),"beau weaver, lori alan, chuck mccann, brian green, stan lee, pauline lomas",1994,1.0,season,3.492798353909465
ds887,fantastic four: world's greatest heroes,"christopher jacot, hiro kanagawa, lara gilchrist, brian dobson",2007,1.0,season,3.561023622047244
ds888,ferdinand the bull,,1938,8.0,min,3.502061855670103
ds889,finding dory,"ellen degeneres, albert brooks, ed o'neill, kaitlin olson, hayden rolence, ty burrell",2016,98.0,min,3.420523138832998
ds890,finding nemo,"albert brooks, ellen degeneres, alexander gould, willem dafoe, brad garrett, allison janney",2003,103.0,min,3.536082474226804
ds891,first kid,"sinbad , robert guillaume, timothy busfield, brock pierce, james naughton, art fleur",1996,102.0,min,3.594017094017094
ds892,flight of the navigator,"joey cramer, veronica cartwright, cliff de young, sarah parker, matt adler, howard hesseman",1986,90.0,min,3.5562248995983934
ds893,float,"eli fucile, bobby rubio, luna watson, mika kubo",2019,10.0,min,3.486
ds894,flowers and trees,,1932,8.0,min,3.5218818380743984
ds895,flubber,"robin williams, marcia harden, christopher mcdonald, raymond barry, clancy brown, ted levine",1997,96.0,min,3.483539094650206
ds896,food for feudin',,1950,7.0,min,3.4841437632135306
ds897,for the birds,,2001,4.0,min,3.465263157894737
ds898,forky asks a question: what is money?,"tony hale, john ratzenberger, bob peterson",2019,6.0,min,3.535181236673774
ds899,frank and ollie,"frank thomas, ollie johnston, sylvia roemer, john canemaker, john culhane, marie johnston",1995,89.0,min,3.6376518218623484
ds900,frankenweenie (short),"shelley duvall, daniel stern, barret oliver",1984,27.0,min,3.5392927308447937
ds901,freaky friday,"jamie curtis, lindsay lohan, harold gould, chad murray, stephen tobolowsky, christina vidal",2003,98.0,min,3.467196819085487
ds902,free solo,"alex honnold, tommy caldwell",2018,101.0,min,3.450199203187251
ds903,frenemies,"zendaya , bella thorne, mary mouser, nick robinson, stefanie scott, connor price",2012,88.0,min,3.586283185840708
ds904,frozen,"kristen bell, idina menzel, jonathan groff, josh gad, santino fontana, alan tudyk",2013,105.0,min,3.492943548387097
ds905,full-court miracle,"alex linz, r.h. thomson, sean marquette, jase blankfort, erik knudsen, david sazant",2003,95.0,min,3.487528344671202
ds906,fun and fancy free,"edgar bergen, dinah shore, luana patten, clarence nash, mickey mouse, cliff edwards",1947,74.0,min,3.569182389937107
ds907,fuzzbucket,"chris hebert, phil fondacaro, joe regalbuto, wendy phillips, robyn lively, john vernon",1986,46.0,min,3.4813084112149535
ds908,gargoyles,"thom hernandez, edward asner, jeff bennett, keith david, bill fagerbakke, jonathan frakes",1994,3.0,season,3.5801980198019803
ds909,geek charming,"sarah hyland, matt prokop, sasha pieterse, jordan nichols, vanessa morgan, lili simmons",2011,99.0,min,3.4816810344827585
ds910,genius,"trevor morgan, emmy rossum, yannick bisson, peter keleghan, philip granger, charles fleischer",1999,86.0,min,3.4930555555555554
ds911,george & a.j.,"jason topolski, a.j. riebli  iii, steve purcell, peter sohn, bob peterson, kim donovan",2009,4.0,min,3.54375
ds912,geri's game,bob peterson,1997,5.0,min,3.5474683544303796
ds913,get a clue,"lindsay lohan, bug hall, ian gomez, brenda song, ali mukadam, dan lett",2002,84.0,min,3.534518828451883
ds914,giants of the deep blue,bill graves,2018,45.0,min,3.5473887814313345
ds915,girl meets world,"rowan blanchard, ben savage, sabrina carpenter, peyton meyer, august maturo, danielle fishel",2013,3.0,season,3.53781512605042
ds916,go figure,"jordan hinson, whitney sloan, cristine rose",2005,89.0,min,3.505091649694501
ds917,going to the mat,"andrew lawrence, khleo thomas, alessandra toreson, billy brown, brenda strong, brian wimmer",2004,92.0,min,3.5474683544303796
ds918,good luck charlie,"bridgit mendler, leigh-allyn baker, bradley perry, mia talerico, eric kramer, jason dolley",2009,4.0,season,3.567099567099567
ds919,"good luck charlie, it's christmas!","bridgit mendler, leigh-allyn baker, bradley perry, mia talerico, debra monk, michael kagan",2011,82.0,min,3.570806100217865
ds920,goof troop,"nancy cartwright, jim cummings, dana hill, rob paulson, corey burton, bill farmer",1992,1.0,season,3.4593147751605997
ds921,gotta kick it up,"camille guaty, america ferrera, jhoanna flores, suilma rodriguez, sabrina wiener, miguel sandoval",2002,85.0,min,3.491035856573705
ds922,grand canyonscope,,1954,7.0,min,3.602687140115163
ds923,grasshopper and the ants,,1934,8.0,min,3.5189620758483033
ds924,great migrations,alec baldwin,2010,1.0,season,3.480088495575221
ds925,greyfriars bobby,"donald crisp, laurence naismith, alex mackenzie, duncan macrae, andrew cruickshank, gordon jackson",1961,91.0,min,3.5599214145383105
ds926,gus,"edward asner, don knotts, gary grimes, tim conway, liberty williams, dick van patten",1976,97.0,min,3.495850622406639
ds927,halloweentown,"debbie reynolds, judith hoag, kimberly brown, joey zimmerman, phillip van dyke, emily roeske",1998,84.0,min,3.5705645161290325
ds928,halloweentown high,"kimberly brown, judith hoag, joey zimmerman, emily roeske, clifton davis, finn wittrock",2004,83.0,min,3.5288844621513946
ds929,halloweentown ii: kalabar's revenge,"kimberly brown, judith hoag, daniel kountz, joseph zimmerman, emily roeske, phillip van dyke",2001,81.0,min,3.553435114503817
ds930,handy manny,"wilmer valderrama, carlos alazraqui, dee baker, nika futterman, tom kenny, kath soucie",2006,3.0,season,3.544761904761905
ds931,hannah montana,"miley cyrus, emily osment, mitchel musso, jason earles, billy cyrus",2005,4.0,season,3.5214592274678114
ds932,hannah montana and miley cyrus: best of both worlds concert,"miley cyrus, joe jonas, kevin jonas, nick jonas, kenny ortega, billy cyrus",2008,83.0,min,3.607070707070707
ds933,hannah montana the movie,"miley cyrus, emily osment, margo martindale, jason earles, peter gunn, melora hardin",2009,105.0,min,3.5369609856262834
ds934,hatching pete,"jason dolley, mitchel musso, tiffany thornton, josie loren, sean o'bryan, amy farrington",2009,90.0,min,3.5631364562118124
ds935,hawaiian holiday,"walt disney, marcellite garner, clarence nash, pinto colvig",1937,9.0,min,3.513292433537832
ds936,heavyweights,"tom mcgowan, aaron schwartz, shaun weiss, tom hodges, leah lail, paul feig",1995,98.0,min,3.51931330472103
ds937,herbie goes bananas,"cloris leachman, charles smith, john vernon, stephen burns, elyssa davalos, joaquin garay  iii",1980,93.0,min,3.4816810344827585
ds938,herbie goes to monte carlo,"dean jones, don knotts, julie sommars, jacques marin, roy kinnear, bernard fox",1977,105.0,min,3.5735887096774195
ds939,herbie rides again,"helen hayes, ken berry, stefanie powers, john mcintire, keenan wynn, huntz hall",1974,89.0,min,3.5316973415132926
ds940,hercules,"tate donovan, joshua keaton, roger bart, danny devito, james woods, susan egan",1997,98.0,min,3.4893617021276597
ds941,high school musical,"zac efron, vanessa hudgens, ashley tisdale, lucas grabeel, alyson reed, corbin bleu",2006,100.0,min,3.558095238095238
ds942,high school musical 2,"zac efron, vanessa hudgens, ashley tisdale, lucas grabeel, corbin bleu, monique coleman",2007,114.0,min,3.585828343313373
ds943,high school musical 3: senior year,"zac efron, vanessa hudgens, ashley tisdale, lucas grabeel, corbin bleu, monique coleman",2008,121.0,min,3.5441767068273093
ds944,high school musical: the musical: the series,"olivia rodrigo, joshua bassett, matt cornett, sofia wylie, larry saperstein",2019,2.0,season,3.6275933609958506
ds945,hocus pocus,"bette midler, sarah parker, kathy najimy, omri katz, thora birch, vinessa shaw",1993,96.0,min,3.5501022494887526
ds946,home on the range,"roseanne barr, judi dench, jennifer tilly, steve buscemi, g.w. bailey, cuba gooding jr.",2004,82.0,min,3.533613445378151
ds947,"honey, i blew up the kid","rick moranis, marcia strassman, lloyd bridges, robert oliveri, john shea, keri russell",1992,90.0,min,3.544378698224852
ds948,"honey, i shrunk the kids","rick moranis, matt frewer, marcia strassman, kristine sutherland, thomas brown, jared rushton",1989,94.0,min,3.458154506437768
ds949,"honey, we shrunk ourselves","rick moranis, eve gordon, robin bartlett, allison mack, jake richardson, stuart pankin",1997,76.0,min,3.5144329896907216
ds950,horse sense,"joey lawrence, andy lawrence, susan walters, m.c. gainey, leann hunley, robin thomas",1999,92.0,min,3.496023856858847
ds951,hostile planet,bear grylls,2019,1.0,season,3.564549180327869
ds952,hounded,"tahj mowry, shia labeouf, craig kirkwood, steven bendik, sara paxton, rachelle carson",2001,92.0,min,3.534516765285996
ds953,how dogs got their shapes,jake robards,2016,44.0,min,3.4445652173913044
ds954,how to build a better boy,"ashley argota, roger bart, kelli berglund, noah centineo, china mcclain, matt shively",2014,94.0,min,3.448207171314741
ds955,how to fish,john mcleish,1942,7.0,min,3.5699797160243407
ds956,how to swim,,1942,8.0,min,3.560344827586207
ds957,hulk and the agents of s.m.a.s.h.,"fred tatasciore, clancy brown, seth green, eliza dushku, ben diskin",2012,2.0,season,3.5040485829959516
ds958,i'll be home for christmas,"jonathan thomas, jessica biel, adam lavorgna, gary cole, eve gordon, lauren maltby",1998,87.0,min,3.524945770065076
ds959,ice age: the great egg-scapade,"raymond albert romano, john leguizamo, denis leary, queen latifah",2016,26.0,min,3.592233009708738
ds960,ice princess,"joan cusack, kim cattrall, michelle trachtenberg, hayden panettiere, trevor blumas, connie ray",2005,99.0,min,3.537037037037037
ds961,inner workings,"este haim, tucker gilmore, raymond persi, terri douglas",2016,6.0,min,3.406
ds962,inside out,"amy poehler, phyllis smith, richard kind, bill hader, lewis black, mindy kaling",2015,95.0,min,3.532941176470588
ds963,inspector gadget,"matthew broderick, rupert everett, joely fisher, michelle trachtenberg, michael hagerty, andy dick",1999,80.0,min,3.5903614457831323
ds964,inspector gadget 2,"french stewart, elaine hendrix, caitlin wachs, tony martin, john batchelor, mark mitchell",2003,90.0,min,3.594142259414226
ds965,into the grand canyon,,2019,82.0,min,3.4642857142857144
ds966,into the okavango,"steve boyes, dr. steve boyes, chris boyes, tumeletso setlabosha, gobonamang kgetho, adjany costa",2018,94.0,min,3.542016806722689
ds967,invincible,"mark wahlberg, greg kinnear, elizabeth banks, michael rispoli, kevin conway, kirk acevedo",2006,105.0,min,3.5030364372469633
ds968,invisible sister,"rowan blanchard, paris berelc, karan brar, rachel crow, alex désert, will meyers",2015,79.0,min,3.5387755102040814
ds969,iron man (series),"robert hays, james avery, ed gilbert, jim cummings, tony steedman, james warwick",1994,1.0,season,3.6324503311258276
ds970,iron man armored adventures,"adrian petriw, daniel bacon, anna cummer, mackenzie gray, vincent tong",2008,2.0,season,3.5395833333333333
ds971,iron will,"mackenzie astin, kevin spacey, david ogden stiers, august schellenberg, brian cox, george gerdes",1994,109.0,min,3.5081135902636915
ds972,jack,"robin williams, diane lane, brian kerwin, jennifer lopez, bill cosby, fran drescher",1996,113.0,min,3.4791666666666665
ds973,jack-jack attack,"bret parker, bud luckey, eli fucile, jason lee",2005,6.0,min,3.5032751091703056
ds974,james and the giant peach,"miriam margolyes, joanna lumley, pete postlethwaite, paul terry, simon callow, richard dreyfuss",1996,81.0,min,3.555327868852459
ds975,jane,jane goodall,2017,90.0,min,3.535569105691057
ds976,jessie,"debby ryan, peyton list, cameron boyce, karan brar, skai jackson, kevin chamberlin",2011,4.0,season,3.510351966873706
ds977,jingle pols,dr. pol,2013,45.0,min,3.591286307053942
ds978,johnny kapahala: back on board,"brandon baker, robyn lively, mary keller, yuji okumoto, jonathan mcdaniel, andrew allen",2007,93.0,min,3.4714285714285715
ds979,johnny tsunami,"cary-hiroyuki tagawa, brandon baker, yuji okumoto, mary keller, lee young, kirsten storms",1999,92.0,min,3.446
ds980,jonas brothers: the concert experience,"kevin jonas, joe jonas, nick jonas, demi lovato, taylor swift, ""big feggans",2009,89.0,min,3.6067864271457086
ds981,journey to shark eden,salvatore vecchio,2010,47.0,min,3.5997782705099777
ds982,journey to the center of the earth,"pat boone, james mason, arlene dahl, diane baker, thayer david, peter ronson",1959,130.0,min,3.5405679513184585
ds983,jump in!,"corbin bleu, david reivers, shanica knowles, laivan greene, kylee russell, patrick johnson jr.",2007,86.0,min,3.5313807531380754
ds984,jumping ship,"joey lawrence, matthew lawrence, andrew lawrence, susan walters, stephen burleigh, anthony wong",2001,93.0,min,3.4948665297741273
ds985,jungle 2 jungle,"tim allen, martin short, lolita davidovich, david stiers, jobeth williams, sam huntington",1997,105.0,min,3.5238589211618256
ds986,jungle cat,winston hibler,1960,70.0,min,3.4604462474645032
ds987,kazaam,"shaquille o'neal, francis capra, ally walker, james acheson, john costelloe, marshall manesh",1996,94.0,min,3.5247844827586206
ds988,kickin' it,"leo howard, dylan snyder, mateo arias, olivia holt, alex jones, jason earles",2010,4.0,season,3.5495391705069124
ds989,kim possible,"sadie stanley, sean giambrone, ciara wilson, taylor ortega, connie ray, issac brown",2019,88.0,min,3.5405117270788913
ds990,kim possible movie: so the drama,"christy romano, will friedle, nancy cartwright, tahj mowry, raven , gary cole",2005,70.0,min,3.5298850574712644
ds991,kingdom of the apes: battle lines,dan nachtrab,2017,44.0,min,3.559071729957806
ds992,kingdom of the blue whale,tom selleck,2009,94.0,min,3.5715859030837005
ds993,kingdom of the white wolf,jenny jules,2019,1.0,season,3.4840225563909772
ds994,kitbull,,2019,9.0,min,3.4675174013921115
ds995,knick knack theatrical short,,2003,4.0,min,3.5396995708154506
