id,title,cast,release_year,duration_int,duration_type,mean_rating
as9316,mugguru monagallu,"srinivas reddy, dheekshith shetty, vennela rama rao, twisha sharma, raja ravindra, tnr, swetaa varma, nassar, bhadram, surya",2021,108.0,min,3.4847494553376905
as9317,like dogs,"annabel barrett, ignacyo matynia, ryan tran, shay denison, katy dore",2021,94.0,min,3.49890590809628
as9318,let there be light,"mark henderson, jeffrey harris, michel laberge",2017,80.0,min,3.513292433537832
as9319,landscape artist of the year,"joan bakewell, frank skinner, kate bryan, tai shan schierenberg, katleen soriano",2015,1.0,season,3.396455223880597
as9320,kanave kalaiyadhe,"murali, simran, chinni jayanth, charle",1999,159.0,min,3.5546697038724373
as9321,jack'd up,"ronreaco lee, alexis fields, anna maria horsford",2001,100.0,min,3.5380434782608696
as9322,if you give a mouse a cookie,"mason mahay, roger craig smith, jessica diciccio, jeff bennett, lara jill miller, henry kaufman, kyla kenedy white, scarlet estevez, benji risley",2021,10.0,season,3.5044543429844097
as9323,high wire,,2020,52.0,min,3.446969696969697
as9324,hawaii,"julie andrews, max von sydow, richard harris, gene hackman, carroll o'connor, jocelyne lagarde, manu tupou, ted nobriga, elizabeth logue, john cullum, george rose, lou antonio",1966,161.0,min,3.6511627906976742
as9325,halloween with the new addams family,"john astin, ted cassidy, jackie coogan, carolyn jones, henry darrow, jane rose, elvia allman, ken weatherwax, lisa loring",1977,87.0,min,3.5963983050847457
as9326,guns of banaras,"karan nath, nathalia kaur, ganesh venkatraman",2020,127.0,min,3.487858719646799
as9327,gli onorevoli,"peppino de filippo, totò",1963,99.0,min,3.546972860125261
as9328,get shorty,"john travolta, gene hackman, rene russo, danny devito",1995,105.0,min,3.380085653104925
as9329,games of desire,"ingrid thulin, paul hubschmid",1964,91.0,min,3.4682539682539684
as9330,friends at last,"kathleen turner, colm feore, julie khaner, sarah paulson",1995,92.0,min,3.562753036437247
as9331,final run,"robert urich, patricia kalember, john de lancie",1999,90.0,min,3.57
as9332,farm to fork to love,"maurice johnson, meggan kaiser, scot cooper",2021,85.0,min,3.4912663755458517
as9333,exit humanity,"brian cox, mark gibson, dee wallace, bill moseley, stephen mchattie, jordan hayes, adam seybold, ari millen, jason david brown, sarah stunt, christian martyn, john geddes, jesse thomas cook, matt griffin, tony burgess, tim fretwell",2011,114.0,min,3.5717439293598234
as9334,evidence of blood,"david strathaim, mary mcdonnell",1988,109.0,min,3.608610567514677
as9335,entanglement,"cisco reyes, jasmine burke, omar gooding, dennis l.a. white, tangi miller, angie stone",2021,95.0,min,3.4427645788336934
as9336,electrician,rory farrelly,2020,85.0,min,3.539301310043668
as9337,dreaming of braddock,"pedro monteiro, augusto madeira",2019,79.0,min,3.4557344064386317
as9338,dive,"vanessa schaefer, shauna kavanagh, emmet ryan, aidan o'sullivan, shauna dineen, lukasz kozanecki, tara flynn",2021,86.0,min,3.4839400428265526
as9339,di-gata defenders,"noah cappe, martha macisaac, dan petronijevic, stephanie beard",2008,4.0,season,3.5365853658536586
as9340,deya neya,"uttam kumar, tanuja, pahari sanyal, kamal mitra, tarun kumar, shyam laha, nripati chatterjee, chhaya devi, lily chakravarty",1962,122.0,min,3.4626373626373628
as9341,delusion,"mirtel pohla, priit võigemast, mari abel, meelis rämmeld",2016,102.0,min,3.5580645161290323
as9342,defa,"önem pişkin, ahmet ataman, mihca kılıç, emre gürkan bıyık, mert uzunmehmet, şevval bektaş",2021,1.0,season,3.515801354401806
as9343,dancin: it's on,"david winters, gary daniels, ava fabian, whitney carson, jordan clark",2015,90.0,min,3.5316455696202533
as9344,confessions of an american bride,"shannon elizabeth, eddie mcclintock, alan van sprang",2005,90.0,min,3.5010917030567685
as9345,cold turkey,"dick van dyke, pippa scott, tom poston, edward everett horton, bob elliott, ray goulding, bob newhart",1971,102.0,min,3.543237250554324
as9346,clip: el anti-friendzone,"erick miranda, mariam mendoza, orlando pomar, arlyn cova, kareem franco",2019,1.0,season,3.535569105691057
as9347,child in the night,"jobeth williams, tom skerritt, season hubley, mike pniewski, elijah wood, darren mcgavin",1990,95.0,min,3.521231422505308
as9348,cavendish,"maddy bryce, ewan petrie, robert carr",2021,1.0,season,3.3872651356993737
as9349,camouflage,"wolfgang böck, tobias moretti, petra morzé, harald schrott",2014,88.0,min,3.5491990846681922
as9350,bermuda triangle,"sam behrens, susanna thompson, lisa jakub",1996,89.0,min,3.6185031185031185
as9351,bandslam,"lisa kudrow, vanessa hudgens, aly michalka, scott porter, gaelan connell",2009,111.0,min,3.568522483940043
as9352,bagdad cafe,"marianne sagebrecht, cch pounder, jack palance, christine kaufmann, monica calhoun, darron flagg, george aguilar, g. smokey campbell, hans stadbaur, alan s. craig, apesanahkwat, ronald lee jarvis, mark daneri, ray young, gary lee davis",1988,92.0,min,3.5577731092436973
as9353,attack of the unknown,"richard grieco, jolene andersen, douglas tait, tara reid, johnny huang, robert donavan",2020,103.0,min,3.5453667953667956
as9354,apology for murder,"ann savage, hugh beaumont",1945,64.0,min,3.6204690831556503
as9355,amnesia,"anthony calf, john hannah, jemma redgrave, brendan coyle, beatriz batarda",2004,1.0,season,3.4876796714579057
as9356,all that matters,"christopher martin, pamela ricardo, monyetta shaw, jessica e. brandon",2021,80.0,min,3.5899209486166006
as9357,zombie massacre,"christian boeving, mike mitchell, tara cardinal",2013,91.0,min,3.5563524590163933
as9358,videola,"sean young, gil zabarsky, janet zarish, micheal pemberton, samantha rothermel, taylor pfenning, adrienne pluta, jordan myrick",2016,72.0,min,3.5973360655737703
as9359,unspeakable,"pavan grover, michelle wolff, dina meyer, lance henricksen, dennis hopper, mark voltura, jeff fahey",2003,109.0,min,3.4299163179916317
as9360,top five,"chris rock, rosario dawson, gabrielle union, cedric the entertainer, j.b. smoove, tracy morgan, kevin hart",2014,102.0,min,3.601178781925344
as9361,timber the treasure dog,"kix brooks, wilford brimley, j.d. hoppe",2016,89.0,min,3.577821011673152
as9362,tiktok,,2021,43.0,min,3.6052631578947367
as9363,this is us,,2020,4.0,season,3.4929006085192698
as9364,the right kind of wrong,"ryan kwanten, kristen hager, maria menounos, jamani",2014,97.0,min,3.5215355805243447
as9365,the passion of the christ,"jim caviezel, monica bellucci, maia morgenstern",2004,127.0,min,3.4990439770554493
as9366,the pack,"lucie arnaz, fiona choi, molly culver, adam ferrara, zach galligan, ryan homchick, jennifer mccabe, elisabeth moss, michael pemberton, roger robinson",2009,84.0,min,3.617764471057884
as9367,the human solution,"david chafer, shobi rae mclean, arthur velarde",2021,100.0,min,3.5705521472392636
as9368,the girl who killed her parents,"gabi lopes, carla diaz, leonardo medeiros, augusto madeira, vera zimmermann",2021,85.0,min,3.4356223175965663
as9369,the exorcist,,2017,2.0,season,3.521384928716904
as9370,the boy who killed my parents,"gabi lopes, carla diaz, leonardo medeiros, augusto madeira, vera zimmermann",2021,88.0,min,3.5
as9371,terror trap,"david james elliott, heather marie marsden, michael madsen, jeff fahey",2010,85.0,min,3.5337301587301586
as9372,startup,,2016,3.0,season,3.610752688172043
as9373,sight unseen,"susan blakely, wings hauser, edward albert",1990,94.0,min,3.5548523206751055
as9374,secret of nimh 2: timmy to the rescue,"andrew ducote, andrea martin, arthur malet, dom deluise, darleen carr, eric idle, harvey korman, peter macnicol, ralph macchio, william h. macy, jamie cronin",1998,69.0,min,3.5
as9375,prometheus (4k uhd),"noomi rapace, michael fassbender, guy pearce, idris elba, logan marshall-green, charlize theron, sean harris",2012,124.0,min,3.495850622406639
as9376,prometheus,"noomi rapace, michael fassbender, guy pearce, idris elba, logan marshall-green, charlize theron",2012,124.0,min,3.4949392712550607
as9377,nootokka jillala andagadu,"avasarala srinivas, ruhani sharma",2021,119.0,min,3.5756646216768915
as9378,noddy saves christmas,,2004,26.0,min,3.5172413793103448
as9379,new france,"noémie godin-vigneau, david la haye, juliette gosselin, sébastien huberdeau, gérard depardieu",2005,137.0,min,3.5599571734475375
as9380,morphle halloween special - the halloween candy magic pet,,2021,22.0,min,3.620728929384966
as9381,maradona - the hand of god,"marco leonardi, juan leyrado, julieta diaz, roly serrano, luis machin",2007,113.0,min,3.517892644135189
as9382,love and love only,"rohit kalia, georgia nicholas",2021,131.0,min,3.6017897091722597
as9383,held up,"jon dore, kaitlin olson, jason sklar, samm levine, suzy nakamura",2010,86.0,min,3.4626436781609193
as9384,harlan county war,"holly hunter, stellan skarsgård, ted levine, wayne robson, alex house, charlotte arnold, ker wells, jennifer irwin, timothy burd, rufus crawford, cliff saunders, deborah pollitt, tom harvey, regina dorsea, helen hughes",2000,105.0,min,3.5538160469667317
as9385,for you i die,"cathy downs, paul langton, mischa auer, roman bohnen",1947,75.0,min,3.4594298245614037
as9386,flawless,"robert de niro, philip seymour hoffman, barry miller, chris bauer, skipp sudduth, wilson jermaine heredia, nashom benjamin, scott allen cooper, rory cochrane, daphne rubin-vega, vincent laresca, karina arroyave, john enos, jude ciccolella",1999,111.0,min,3.597560975609756
as9387,edgar allan poe's requiem for the damned,alexander aloi,2012,87.0,min,3.56
as9388,eddie izzard: circle,eddie izzard,2002,82.0,min,3.4851598173515983
as9389,criminal mind,"frank rossi, tahnee welch, lance henriksen",1993,92.0,min,3.5467196819085487
as9390,cracking up,"michael mislove, fred willard, harry shearer, michael mckean, david l. lander, jim staal, bob mclurg, neil israel",1977,85.0,min,3.551578947368421
as9391,code red,"paul logan, manal el-feitury, mya-lecia naylor, julian kostov",2014,94.0,min,3.536072144288577
as9392,vallanzasca angel of evil,"kim rossi stuart, filippo timi, valeria solarino, paz vega, moritz bleibtreu",2011,128.0,min,3.610062893081761
as9393,undergods,"geza rohig, johann meyers, ned dennehy, hayley carmichael, michael gould, khalid abdalla, jan bijvoet, eric godon, tanya reynolds, tadhg murphy, katariina unt, sam louwyck, kate dickie, adrian rawlings, burn gorman",2021,92.0,min,3.4876681614349776
as9394,two and a half men,"ashton kutcher, jon cryer, amber tamblyn, conchata ferrell",2015,11.0,season,3.5104166666666665
as9395,the blackout experiment,"uli auliani, troy jones, yasmin irvine, dominic cole, steven synstelien, cheverly amalia, stefani rose",2021,80.0,min,3.5726315789473686
as9396,tell it to the bees,"anna paquin, holliday grainger, gregor selkirk",2018,108.0,min,3.561974789915966
as9397,"no loss, no gain","john valley, amanda erickson, kevin mccarthy, nathan ehrmann, destiny soria, ru benjamin revolver, alexandria payne, tinus seaux, cynthia fray, randall oliver, benjamin n. redic iii, steve brudniak, elizabeth trieu, hailley lauren, leslie langee, ashley james",2021,99.0,min,3.5316973415132926
as9398,medusa,"megan purvis, sarah t. cohen, nicola wright, nicole nabi, jamila martin-wingett",2021,88.0,min,3.5254716981132077
as9399,marathon,"kimia behpoornia, tavius cortez, andrew hansen, roberto raad, marc roberts, natalie sullivan, jimmy slonina, anais thomassian, jeremy boone, andrew jacobsen, philip kotler, cody leboeuf, claire mcallister, ryan neufeld, joe palubinsky, darren pitura, ron silver, tiffany thompson, kasey wilson, spenser dewees, ori kalfayan, dan worthington, tommy todd, jeff topper",2021,82.0,min,3.5396995708154506
as9400,baby brokers,"cybill shepherd, nina siemaszko, anna maria horsford",1994,92.0,min,3.548523206751055
as9401,abandoned and deceived,"lori loughlin, brian kerwin, farrah forke",1995,91.0,min,3.542528735632184
as9402,supermansion,,2019,3.0,season,3.6035564853556483
as9403,sharks of the corn,,2021,106.0,min,3.5052083333333335
as9404,northmen: a viking saga,"charlie murphy, ed skrein, james norton, ryan kwanten, tom hopper, johan hegg",2015,98.0,min,3.581532416502947
as9405,maggie shayne's embrace the twilight,"theresa bryon, logan shephard, chris hahn, bridget messaros, aja nicole, jason klingensmith, angela duggins, cody kilpatrick steele, angel reed, debbie scaletta, tyler gallant",2021,140.0,min,3.557603686635945
as9406,hell behind bars,"ajita wilson, rita silva",1984,88.0,min,3.4518828451882846
as9407,head count,"isaac w. jay, ashleigh morghan, bevin bru, billy meade, hunter peterson, chelcie may, tory freeth, michael herman, amaka obiechie, sam marra, cooper rowe",2019,90.0,min,3.582788671023965
as9408,blame,"richard blake, lauren elyse buckley, rachel lynn david, roberto jay, delyane mitchell, austin brook",2021,86.0,min,3.5413870246085013
as9409,behind the sightings,,2021,81.0,min,3.5233739837398375
as9410,almost famous,"billy crudup, frances mcdormand, kate hudson, jason lee, patrick fugit, anna paquin, fairuza balk, zooey deschanel, noah taylor, philip seymour hoffman",2000,161.0,min,3.502123142250531
as9411,wolves,"jason momoa, lucas till, stephen mchattie, merritt patterson",2014,90.0,min,3.5063829787234044
as9412,wishmaster,"andrew divoff, kane hodder, robert englund, tammy lauren, tony todd",1997,90.0,min,3.479253112033195
as9413,vroomiz,"jung hwa yang, sang hyun uhm, so young lee",2017,1.0,season,3.4357142857142855
as9414,us,"michael landon, barney martin, casey peterson",1991,94.0,min,3.554054054054054
as9415,tuhya dharma koncha,"upendra limaye, vibhawari deshpande, kishor kadam, suhas palshikar, shashank shende",2013,118.0,min,3.6418367346938774
as9416,trophy,"ali hosseinzadeh, ashkan hoorsun, nava nemati",2021,40.0,min,3.5848861283643894
as9417,tomorrow's joe 2 (original japanese audio),"teruhiko aoi, jūkei fujioka, emi tanaka, ryusei nakao, yoshito miyamura",1981,2.0,season,3.5651260504201683
as9418,the tall texan,"luther adler, lloyd bridges, marie windsor, lee j. cobb, syd saylor, dean train, samuel herrick, george steele",2021,82.0,min,3.5254237288135593
as9419,the slime people,,2021,77.0,min,3.4841437632135306
as9420,the sacrament,"joe swanberg, aj bowen, ti west",2014,99.0,min,3.5248447204968945
as9421,the rangers: bloodstone,"david nordquist, dave quirk, dana ventresca, ken nordquist, dee dattilo",2021,106.0,min,3.4915433403805496
as9422,the dark dance,"franco nero, corinna coroneo, flavio sciolé, daphne scoccia, michela bruni, giorgia trasselli",2020,102.0,min,3.467436974789916
as9423,the collingswood story,"stephanie dees, john burton, diane behrens, grant edmonds, theodore",2002,80.0,min,3.5184426229508197
as9424,tarzan,"kellan lutz, spencer locke, jaime ray newman",2014,95.0,min,3.5061601642710474
as9425,tainted blood,,2021,80.0,min,3.5513307984790874
as9426,surrender: hell!,,2021,84.0,min,3.514799154334038
as9427,spare room,"skyler samuels, martin sensmeier, thomas cocquerel, stefanie scott, genevieve angelson, andrew burnap, alicia witt, gregory cruz",2019,97.0,min,3.4673267326732673
as9428,song of youth,"bai lu, wang yi zhe, gina jin xu, jackie li, he lei, zhang zheng yang",2021,1.0,season,3.515748031496063
as9429,sometimes our friends come over (and sometimes we're all alone),"stephen tyler howell, allison blaize",2019,88.0,min,3.465767634854772
as9430,some freaks,"lily mae harrington, thomas mann",2017,97.0,min,3.5
as9431,sleep eaters,,2021,101.0,min,3.5454545454545454
as9432,shark huntress,"dean alexandrou, russell geoffrey banks, katrina grey, john buster flano, eve cerda, gorden lewis rimmer, zarish ali, ting sue, bonnie zellerbach, randy kalsi",2021,83.0,min,3.5433925049309667
as9433,road to the lemon grove,,2021,89.0,min,3.56508875739645
as9434,red sun rising,"don wilson, terry farrell, mako",1994,99.0,min,3.574003795066414
as9435,price of love,"icewear vezzo, neisha neshae, k deezy, emory lawrence, mena monroe, king wesley",2020,109.0,min,3.5364372469635628
as9436,picasso,"prasad oak, ashwini mukadam, samay tambe, nilkanth sawant, vitthal gaonkar",2021,74.0,min,3.517361111111111
as9437,padmavyuha,"laksh, digangana suryavanshi, noel sean, ravi prakash, ravi varma, kireeti",2021,139.0,min,3.5165289256198347
as9438,open marriage,"tilky jones, nikki leigh, kelly dowdle, jason tobias, debra wilson",2017,86.0,min,3.561224489795918
as9439,obsession,"mekhi phifer, elika portnoy, brad dourif, ruben santiago-hudson, kerry cahill",2019,91.0,min,3.5467557251908395
as9440,night feeder,,2021,94.0,min,3.549060542797495
as9441,nicholas nickleby,"charlie hunnam, christopher plummer, anne hathaway, romola garai, jim broadbent, henry mcgrath, hugh mitchell, poppy rogers, jessie lou roberts",2002,133.0,min,3.566390041493776
as9442,mystery of the nile,,2005,48.0,min,3.5619658119658117
as9443,moonwalkers,"rupert grint, ron perlman, robert sheehan",2015,93.0,min,3.502283105022831
as9444,luxor,"andrea riseborough, karim saleh, michael landes, shirin redha, shahira fahmy, salima ikram",2020,86.0,min,3.537894736842105
as9445,kanabadutaledu,"sunil, vaishali raj, sukranth veerella, yugram, himaja",2021,113.0,min,3.5379098360655736
as9446,judas,stan nze tamara eteimolinda osifo,2021,106.0,min,3.468884120171674
as9447,joy & hope,"vivica a. fox, cody calafiore, ashley brinkman, alix kermes",2020,89.0,min,3.5592515592515594
as9448,ivanhoe,"stephen waddington, christopher lee, siân phillips, ronald pickup",1997,1.0,season,3.5924024640657084
as9449,infinity paranormal investigate.,"alan toop, vicky d, mikey d, kym toop",2021,1.0,season,3.4609375
as9450,ide antaranga shuddhi,"aryavardhan, prathibha, shweta khelge, shridhar, suraj",2021,115.0,min,3.6092184368737477
as9451,honor among thieves,"elizabeth tabish, thom hallum, jordan walker ross, robert keith, tom zembrod, andy arrasmith",2021,84.0,min,3.533536585365854
as9452,gerri curls,"mike grogan, kk brunson, renata bresciani, stefan rollins, danielle lima, chellie garci, rico santana, will young sr., anna lepeley, mark sherwin",2021,74.0,min,3.5168067226890756
as9453,filth,"james mcavoy, imogen poots, jamie bell",2014,98.0,min,3.5605381165919283
as9454,faith in humanity restored,,2018,8.0,min,3.450733752620545
as9455,europen people,"marvanza, alberto gatto, giuseppe cremona, massimo ragona",2019,62.0,min,3.540289256198347
as9456,eric clapton: standing at the crossroads,"eric clapton, jack bruce, keith richards",2021,92.0,min,3.5234833659491196
as9457,driven to dance,"kaitlyn black, juliet doherty, michelle allen, asher angel, jack beckham",2019,99.0,min,3.5444444444444443
as9458,die hard 2 (4k uhd),"bruce willis, bonnie bedelia, william atherton, reginald veljohnson, franco nero, william sadler, john amos",1990,123.0,min,3.557142857142857
as9459,dangerous afternoon,"nora nicholson, ruth dunning",1961,59.0,min,3.5727848101265822
as9460,cover-up,"dolph lundgren, louis gossett jr., lisa berkley",1991,92.0,min,3.5168421052631578
as9461,constantine and the cross,"cornel wilde, belinda lee, massimo serato",1962,100.0,min,3.520283975659229
as9462,cocomelon halloween songs,,2021,40.0,min,3.554766734279919
as9463,clip: act 5 - title 5,1,2021,61.0,min,3.5561440677966103
as9464,clip: act 5 - title 3,1,2021,61.0,min,3.5345528455284554
as9465,cheyenne wildcat,"bill elliott, robert blake",1944,53.0,min,3.5357852882703775
as9466,cbgb,"alan rickman, malin akerman, justin bartha, johnny galecki, kyle gallner, ashley greene, rupert grint, bradley whitford, joel david moore, taylor hawkins",2013,102.0,min,3.5168421052631578
as9467,brahmanandam drama company,"kamalinee mukherjee, sivaji, ravi krishna, samiksha, brahmanandam",2008,138.0,min,3.555441478439425
as9468,black book,"carice van houten, sebastian koch, thom hoffman, michiel huisman, matthias schoenaerts, christian berkel",2007,146.0,min,3.4017857142857144
as9469,all good things,"ryan gosling, kirsten dunst, frank langella, philip baker hall",2010,101.0,min,3.54136690647482
as9470,a spark in nothing,"benjamin snow, brianna ripkowski, abby stevens, eric mickelson, sam grossinger, blake borders, corrinne mica, ernest keith walker, arielle gottesman",2021,147.0,min,3.5733333333333333
as9471,a monkey's tale,"wendy wolfcarius, john hurt, rik mayall, michael york, michael gambon, sally ann marsh, matt hill, shirley anne field, diana quick, french tickner, william vanderpuye, paul dobson, michael dobson, peter elliott, janyse jaud, alix bates, chris connor, anthony jackson, alexander john, chantal keast, miles laddie, chris lang",2000,76.0,min,3.5839002267573696
as9472,50 summers,rob riggle,2020,93.0,min,3.6026490066225167
as9473,what lies beneath,"monic hendrickx, fedja van huêt, daan schuurmans, susan visser",2016,95.0,min,3.498929336188437
as9474,warning from space,"keizô kawasaki, toyomi karita, bin yagisawa",1956,87.0,min,3.465065502183406
as9475,wallflower,"david call, atsuko okatsuka, conner marx",2020,84.0,min,3.4465478841870825
as9476,true horror,"kellie shirley, amy morgan, james tarpey, adam leese",2018,1.0,season,3.515957446808511
as9477,trapped child,"katrina bowden, krew hodges, nixon hodges",2016,82.0,min,3.4608247422680414
as9478,too too boy,"vishal tm, rangarao",2019,1.0,season,3.671590909090909
as9479,the whistle blower,"michael caine, james fox, nigel havers, sir john gielgud, felicity dean",1987,104.0,min,3.489503816793893
as9480,the undertaker,"joe spinell, rebeca yaron, susan bachli, charles kay-hune, joe magle",1988,80.0,min,3.5
as9481,the people of the kattawapiskak river,,2012,50.0,min,3.575785582255083
as9482,the host (english subtitled),"kang-ho song, hie-bong byeon, hae-il park, du-na bae, ah-sung ko, david joseph anselmo, martin e. cayce, cristen cho, philip hersh, paul lazar, brian lee, kurt leitner, clinton morgan, dal-su oh, no-shik park, brian rhee, scott wilson, pil-sung yim",2006,120.0,min,3.590042372881356
as9483,the green sea,"katharine isabelle, hazel doupe, dermot ward, amy joyce hastings, ciaron davies",2021,106.0,min,3.569364161849711
as9484,the consequence,"wanly florexile, saul joseph, geraldine lalanne, sean derose, siliek wynder",2018,109.0,min,3.4660087719298245
as9485,the best of videogyan,"vishal tm, rangarao",2021,1.0,season,3.484567901234568
as9486,piper's pony tales,,2021,1.0,season,3.5464362850971924
as9487,pinkfong! let's booksplore with hogi: space,,2021,1.0,season,3.616228070175439
as9488,parched 2: hangry,"remiara eve, angelica adams, caroline plyler, marie jose peltier, elliot wygoda, alexander pineiro, asel otunchieva, justen chu, anthony notarile, steve machita",2020,80.0,min,3.473529411764706
as9489,open five 2,"kentucker audley, brook bloom, sophia takal, kate lyn sheil, dustin guy defa",2012,66.0,min,3.529535864978903
as9490,one,"mammootty, murali gopy",2021,151.0,min,3.5889121338912133
as9491,nick baker's weird creatures,nick baker,2007,1.0,season,3.5281995661605206
as9492,my ancestors were rogues and murderers,,2005,55.0,min,3.5436893203883497
as9493,messalina,"belinda lee, spyros fokas, carlo giustini",1960,90.0,min,3.5114107883817427
as9494,magari resto (maybe i'll stay),"caterina misasi, enrico lo verso, pietro de silva, veronica maya, emiliano de martino, rosaria de cicco, lucio bastolla, felice avella, pier luigi misasi, sebastiano gavasso, valentina corti, noemi giangrande, andrea napoleoni, antonio braucci",2020,97.0,min,3.496808510638298
as9495,made in chinatown,"tony darrow, vincent pastore, raymond j. barry, lo meng, jay kwon, james lew, shuya chang",2021,89.0,min,3.5740365111561867
as9496,lured innocence,"dennis hopper, marley shelton, devon gummersall, talia shire, michael cudlitz",2000,97.0,min,3.572544642857143
as9497,legend of a warrior,"frank lee, corey lee",2012,78.0,min,3.5485148514851486
as9498,lance woods: undeniable,lance woods,2021,59.0,min,3.6535353535353536
as9499,la cambiale,"vittorio gassman, totò, ugo tognazzi",1959,105.0,min,3.493197278911565
as9500,kept woman,"courtney ford, shaun benson, andrew w. walker, rachel wilson",2015,90.0,min,3.5321576763485476
as9501,jurassic galaxy,"madison west, eric paul erickson, frankie ray, doug bunch, jonathan nation, ryan budds",2019,75.0,min,3.484599589322382
as9502,invasion of the cubecumbers,"sampley barinaga, harrison stone, brittany j. smith, noah lombard, avery patz, jd thorne, brannon hollingsworth",2020,22.0,min,3.550709939148073
as9503,iberion,"guillermo llorca andreu, kevin hidalgo lopez, joan castillo faraco, nuria rodrigo ortiz, aitana moya vieiro, javier marin ferrandiz, elena llorca andreu",2019,73.0,min,3.36577868852459
as9504,i motorizzati,"nino manfredi, ugo tognazzi",1962,94.0,min,3.438259109311741
as9505,hyderabad dreams,"tarhun, giri, roja, priyanka, kavya, lanka raj",2021,143.0,min,3.5831556503198296
as9506,hatched,"georgie banks, megan purvis, marshall hawkes, thomas loone, richard kovacs",2021,85.0,min,3.5707171314741037
as9507,gopyam - the secret,"tarhun, all rounder star ballem venu madhav, annapoorna, suman shetty, raghu, gundu hanumanthu rao, anoosha",2021,121.0,min,3.5089820359281436
as9508,goodbye seventies,"chris rehmann, ken kaissar, andrew cawley, james kleinmann, justin ivan brown",2021,91.0,min,3.529787234042553
as9509,go buster - classic nursery rhymes & songs (made by little baby bum),,2021,5.0,season,3.492569002123142
as9510,gaddappana duniya (hindi),chennagowda,2018,92.0,min,3.5384615384615383
as9511,down bad,"jalen moffitt, deandre grafton, michael gordon iii, christopher ambrose",2021,1.0,season,3.457818930041152
as9512,cocomelon american sign language - cartoons for kids,,2019,3.0,season,3.443762781186094
as9513,bandivan mi yhya sansari,"asha kale, nilu phule, avinash kharshikar, nana palshikar, madhu apte",1988,123.0,min,3.600831600831601
as9514,a stormy night,"jacob perkins, david moragas, jordan geiger, marc di francesco",2020,77.0,min,3.521784232365145
as9515,we bought a zoo: world premiere,,2011,5.0,min,3.5847826086956522
as9516,we bought a zoo: in character with scarlett johansson,,2011,5.0,min,3.5768463073852295
as9517,we bought a zoo: in character with matt damon and scarlett johansson,,2011,5.0,min,3.5242105263157897
as9518,we bought a zoo: direct effect: cameron crowe,,2011,5.0,min,3.411504424778761
as9519,untitled horror movie,"katherine mcnamara, aisha tyler, claire holt, darren barnet, emmy raver-lampman, kevin daniels, luke baines, kal penn, timothy granaderos, sohm kapila, lesly kahn",2021,87.0,min,3.487577639751553
as9520,tomorrow never dies (4k uhd),"pierce brosnan, jonathan pryce, michelle yeoh",1997,119.0,min,3.458071278825996
as9521,tomorrow never dies,"pierce brosnan (james bond), jonathan pryce (elliot carver), michelle yeoh (wai lin), teri hatcher (paris carver), joe don baker (wade), ricky jay (henry gupta), gotz otto (stamper), judi dench (m), desmond llewelyn (q), vincent schiavelli (dr. kaufman), geoffrey palmer (admiral roebuck), colin salmon (robinson), samantha bond (moneypenny), julian fellowes (minister of defense), terence rigby (general bukharin), cecilie thomsen (professor inga bergstrom), nina young (tamara steel), daphne deckers (pr lady), colin stinton (dr. dave greenwalt), al matthews (master sergeant 3), mark spalding (stealth boat captain), bruce alexander (hms chester captain), anthony green (hms chester firing officer), christopher bowen (commander richard day), andrew hawkins (lieutenant commander peter hume), dominic shaun (hms devonshire lieutenant commander), julian rhind-tutt (hms devonshire yeoman), gerard butler (hms devonshire leading seaman), adam barker (hms devonshire sonar), michael byrne (admiral kelly), pip torrens (hms bedford captain), hugh bonnevill",1997,119.0,min,3.4393305439330546
as9522,the world is not enough (4k uhd),"pierce brosnan, sophie marceau, robert carlyle",1999,128.0,min,3.594989561586639
as9523,the world is not enough,"pierce brosnan (james bond), sophie marceau (elektra king), robert carlyle (renard), denise richards (christmas jones), judi dench (m), michael kitchen (tanner), john cleese (r), desmond llewelyn (q), robbie coltrane (valentin zukovsky), samantha bond (moneypenny), colin salmon (robinson), goldie (bull), david calder (sir robert king), serena scott (dr. molly warmflash), maria grazia cucinotta (cigar girl), ulrich thomsen (davidov), john seru (gabor), claude-oliver rudolph (colonel akakievich), patrick malahide (lachaise), omid djalili (foreman), jeff nuttall (dr. arkov), diran meghreblian (coptic priest), john albasiny (helicopter pilot), patrick romer (pilot), jimmy roussounis (pipeline technician), justus von dohnanyi (captain nikoli), hassani shapi (doctor), carl mccrystal (trukhin), martyn lewis (newscaster), kouroush asad (russian radio operator), daisy beaumont (nina), nina muschallik (verushka), daz crawford (casion thug), peter mehtab (casino dealer)",1999,128.0,min,3.4605543710021323
as9524,the wedding trip,"sydney bakich, bart blachnio, dani jean, kristjan sokoli, josh kay, stephanie s. lindsay",2021,98.0,min,3.5164271047227924
as9525,the trench,"daniel craig, cillian murphy, ben whishaw, danny dyer, james d'arcy, jullian rhind-tutt, paul nicholls",2021,99.0,min,3.596192384769539
as9526,the manor,"barbara hershey, bruce davidson, nicholas alexander, jill laresen, fran bennett, katie amanda keane",2021,81.0,min,3.5336633663366337
as9527,the lumineers: iii,"anna cordell, charlie tahan, nick stahl",2019,44.0,min,3.513978494623656
as9528,the lazarus effect,"mark duplass, olivia wilde, sarah bolger, evan peters, donald glover, ray wise",2015,83.0,min,3.508213552361396
as9529,the christmas edition,,2020,88.0,min,3.460285132382892
